소스,사업명,주관부처,마감일,상세링크,수집일시
K-Startup,K-PATH 프로그램 모집 공고,주식회사 마크앤컴퍼니,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178218,2026-09-21 06:20
K-Startup,[카이스트청년창업투자지주] 강남 DeepTech Startup Sprint 2026 참가 모집,카이스트청년창업투자지주 대표이사,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178365,2026-09-21 06:20
K-Startup,소셜창업트랙:임팩트비즈니스 분야 청년 창업자를 위한 실전 창업 교육,관악구청,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178222,2026-09-21 06:20
K-Startup,2026 ICT 융합 하드웨어 해커톤,차세대융합기술연구원,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178360,2026-09-21 06:20
K-Startup,2026년 서강비즈니스센터 입주기업 모집(~7/12),서강대학교 창업지원단,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178377,2026-09-21 06:20
K-Startup,2026년 SaaS 전환지원센터xAWS SaaS 현대화 교육 1회차 참가자 모집 공고,"정보통신산업진흥원, SaaS 전환지원센터",2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178354,2026-09-21 06:20
K-Startup,SNU Venture Builder 시즌5 참가팀 모집(정부지원사업 및 투자유치 성장 프로젝트),서울대학교 시흥캠퍼스본부,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178273,2026-09-21 06:20
K-Startup,『2026년 Bridge 오픈그라운드』투자 유치 역량 강화 교육 지원사업,경기도경제과학진흥원,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178337,2026-09-21 06:20
K-Startup,2026 C-Star Awards 투자  IR 경진대회,킹고스프링,2026-07-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178272,2026-09-21 06:20
K-Startup,2026년 신한라이프케어 x 서울창업허브 성수 오픈이노베이션 참가기업 모집,서울경제진흥원 서울창업허브 성수,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178350,2026-09-21 06:20
K-Startup,2026년 글로벌 액셀러레이팅 지원사업,와이앤아처(주),2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178342,2026-09-21 06:20
K-Startup,2026년 달구벌여성창업보육센터 입주기업 모집,달구벌여성인력개발센터,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178331,2026-09-21 06:20
K-Startup,2026 충남콘텐츠코리아랩 미드폼 영상콘텐츠 제작 지원사업,(재)충남콘텐츠진흥원,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178339,2026-09-21 06:20
K-Startup,2026년 호주/뉴질랜드(W cosmetics)채널 진출사업 참여기업 모집,서울경제진흥원,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178392,2026-09-21 06:20
K-Startup,[은평창업지원센터] 도전! 2026 은평스타트업리그 모집,은평창업지원센터,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178193,2026-09-21 06:20
K-Startup,2026년 G7 창업기업 TIPS 및 LIPS 분야 투자 유치 전략 교육 및  전문가 1:1 상담,한양대학교 ERICA 혁신스타트업지원센터,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178469,2026-09-21 06:20
K-Startup,2026년 경기 스타트업 아카데미 글로벌 유니콘 캠퍼스 과정 참여기업 추가모집 공고,경기도경제과학진흥원,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178409,2026-09-21 06:20
K-Startup,2026년 민간 산림복지 창업·성장 패키지 FOR:RESTART(재기지원패키지),한국산림복지진흥원,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178414,2026-09-21 06:20
K-Startup,2026 제조전문형 메이커스페이스 학생 프로젝트 모집,국민대학교,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178419,2026-09-21 06:20
K-Startup,"성남창업센터(판교역 창업카페, 코워킹스페이스) 입주기업 모집 공고",성남산업진흥원,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178299,2026-09-21 06:20
K-Startup,[코레일유통/본사] 제7차 청년창업 제휴사업자 모집공고,코레일유통(주),2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178425,2026-09-21 06:20
K-Startup,K-패션 브랜드 글로벌 팝업 지원사업(2차) 참여기업 모집,서울경제진흥원,2026-07-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178249,2026-09-21 06:20
K-Startup,2026년 용인 오픈이노베이션 교류회 2회차,알파브라더스,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178410,2026-09-21 06:20
K-Startup,2026년 혁신 창업 스타트업 챌린지 (Start Round) 참가자 모집,고양산업진흥원,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178490,2026-09-21 06:20
K-Startup,[서울디자인런2026@홍대] &apos;디자인으로 브랜드를 구축하는 방법 - 아이덴티티부터 메시지까지&apos;,(주)오픈놀,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178460,2026-09-21 06:20
K-Startup,[2026 스타트업 아카데미] 하남시 창업 역량 강화를 위한 창업 전문교육,하남도시공사,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178451,2026-09-21 06:20
K-Startup,「민관협력 오픈이노베이션 지원」2026년 제2차 전략과제 해결형(Top-Down) 창업기업 모집공고,중소벤처기업부,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178253,2026-09-21 06:20
K-Startup,『2026년 금천청년꿈터 TIPS 매칭데이』 참가자 모집,중앙대학교 산학협력단,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178298,2026-09-21 06:20
K-Startup,[제주창조경제혁신센터] 바이오·푸드테크 스타트업 싱가포르 진출 지원 프로그램 「2026 오픈 아일랜드 : 싱가포르 마켓 익스플로러」참가기업 모집(~7/14),제주창조경제혁신센터,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178374,2026-09-21 06:20
K-Startup,"「2026 K-DeepTech Global Landing Pad」모집 공고(~ 7월 14일, 화)",한국과학기술원,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178256,2026-09-21 06:20
K-Startup,Slush 참가지원 사업 및 EU 사업 환경 설명회,서울경제진흥원,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178480,2026-09-21 06:20
K-Startup,[2026 스타트업 아카데미] 하남시 창업 역량 강화를 위한 창업 기본교육,하남도시공사,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178440,2026-09-21 06:20
K-Startup,2026년 7월 전북 IR피칭 & 오피스아워 by KRYPTON 신청 접수,(주)크립톤 전북지사,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178500,2026-09-21 06:20
교육부_사업공고,2026 대한민국 인재상 선발 공고,교육부,2026-07-14,https://www.moe.go.kr/boardCnts/view.do?boardID=72761&boardSeq=72761,2026-09-21 06:20
K-Startup,신한 오픈이노베이션을 위한 첫걸음! 대·중견기업 네트워킹데이 참여자 모집 (~7/14),신한금융희망재단,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178203,2026-09-21 06:20
K-Startup,2026 경기AI기업 글로벌 공동연구ㆍ해외진출 예비참여기업 공개모집,차세대융합기술연구원,2026-07-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178269,2026-09-21 06:20
K-Startup,2026년 대구콘텐츠코리아랩 크리에이터 사업화 제작지원 참가자 모집,(재)대구디지털혁신진흥원,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178287,2026-09-21 06:20
K-Startup,제19기 기보벤처캠프 참여기업 모집 공고,기술보증기금,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178238,2026-09-21 06:20
교육부_사업공고,2026년 첨단분야 인턴십 지원사업 3차 공고,교육부,2026-07-15,https://www.moe.go.kr/boardCnts/view.do?boardID=72761&boardSeq=72761,2026-09-21 06:20
K-Startup,「2026년 청년창업지원센터 오피스아워·커피클럽 운영」 7월 오피스아워 참여자 모집 안내 (~7/15 마감),젠엑시스 주식회사,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178468,2026-09-21 06:20
K-Startup,"제9회 대구 스타트업 오픈이노베이션  밋업데이(Meet-up Day) 참여 스타트업,  예비창업자(교원·연구자 등) 모집 공고","(재)대구창조경제혁신센터, 경북대학교기술지주(주)",2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178495,2026-09-21 06:20
K-Startup,2026 글로벌 스타트업 서밋(일본) 참여기업 모집,인천창조경제혁신센터 대표이사,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178387,2026-09-21 06:20
K-Startup,2026 서울창업허브 공덕 AI 솔로창업단 참가자 모집,(재)서울경제진흥원,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178345,2026-09-21 06:20
K-Startup,2026년 제1회 사회서비스 투자 교류회 행사 및 참석자 모집 안내,(주)엠와이소셜컴퍼니,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178465,2026-09-21 06:20
K-Startup,「2026년 TIPS 투자 연계 컨설팅 지원사업」참여기업 모집,서울바이오허브사업단,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178397,2026-09-21 06:20
K-Startup,2026년 경기 스타트업 아카데미 링크업 프로그램 스피치 특강 - 듣고 끄덕이게 만드는 자기(회사)소개 발표법,경기도·경기도경제과학진흥원,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178310,2026-09-21 06:20
K-Startup,26년 7월 스타트업 언론 홍보 지원사업 참가사 모집 공고(1차),스타트업 데일리,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178326,2026-09-21 06:20
K-Startup,2026 연구 아이디어 기술사업화 챌린지,한국보건산업진흥원,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178370,2026-09-21 06:20
K-Startup,[강동구 청년해냄센터] 전문분야 창업멘토링 7월 참가자 모집,강동구 청년해냄센터,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178472,2026-09-21 06:20
K-Startup,2026 수원기업IR데이 수원. 판(PANN) 참여 기업 추가 모집,수원시장,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178434,2026-09-21 06:20
교육부_공지사항,EBS 수능강의 활용 현황,교육부,2026-07-15,https://www.moe.go.kr/boardCnts/view.do?boardID=316&boardSeq=106707,2026-09-21 06:20
K-Startup,「2026년 시군 특화 일자리 공모사업」 보령시 중장년 창업육성사업 창업캠프 참가자 모집 연장공고,(사)충남산학융합원,2026-07-15,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178366,2026-09-21 06:20
K-Startup,[구리시 청년내일센터] 2026년 하반기 입주기업 모집,구리시 청년내일센터,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178320,2026-09-21 06:20
교육부_사업공고,2026년 지방대학 특성화 선도대학 육성사업 공고,교육부,2026-07-16,https://www.moe.go.kr/boardCnts/view.do?boardID=72761&boardSeq=72761,2026-09-21 06:20
K-Startup,2026 대전 미스터리 스토리 기반 콘텐츠 제작 지원사업,(재)대전정보문화산업진흥원,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178285,2026-09-21 06:20
K-Startup,2026년 28청춘창업소 액셀러레이팅 창업 역량강화교육,고양산업진흥원,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178230,2026-09-21 06:20
K-Startup,2026 모험·도전적 AI 스타트업 투자대상 발굴 경진대회」참가기업  모집공고,(사) 한국통신사업자연합회 벤처리움,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178341,2026-09-21 06:20
K-Startup,2026년 서울창업허브 공덕 추천선발 입주기업 모집,서울경제진흥원,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178430,2026-09-21 06:20
K-Startup,2026 서울테크서밋: AI x Bio 포럼,서울경제진흥원,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178427,2026-09-21 06:20
K-Startup,[국비교육]노코드플랫폼활용 창업올인원패키지,고양여성인력개발센터,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178413,2026-09-21 06:20
K-Startup,2026년 하반기 중랑창업지원센터 신규 입주기업 모집,중랑창업지원센터,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178351,2026-09-21 06:20
K-Startup,[창업] 스타트업의 투자의 이해와 유치 전략,마포청년창업취업지원센터 나루,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178399,2026-09-21 06:20
K-Startup,2026년 28청춘창업소 액셀러레이팅 프로그램 전문가 멘토링,고양산업진흥원,2026-07-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178396,2026-09-21 06:20
K-Startup,『2026년 민간주도형 기술창업 활성화 지원사업』 정출연 (예비)창업기업 추가 모집 공고,(주)로우파트너스,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178383,2026-09-21 06:20
K-Startup,동명청년창작소 2차 컨설팅 DAY(7월),동명청년창작소,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178447,2026-09-21 06:20
K-Startup,2026년 동두천시 청년창업지원센터 2차 입주기업 모집 공고,동두천시 청년창업지원센터장,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178461,2026-09-21 06:20
K-Startup,청년 취·창업 아카데미 「청취캠퍼스」4기 추가 모집,야탑유스센터,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178421,2026-09-21 06:20
K-Startup,실전창업 아카데미 IP창업 Zone 교육생 모집,달서구 중장년 기술창업센터장,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178443,2026-09-21 06:20
K-Startup,2026년 특허출원·등록 비용 바우처 지원사업 (하반기 1차),(사)한국중소기업발전협회,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178306,2026-09-21 06:20
K-Startup,「2026 서울⎼로슈진단 스타트업 스프린트 데모데이」 참여기업 모집,한국과학기술연구원 서울바이오허브사업단장,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178204,2026-09-21 06:20
K-Startup,2026년 경기도 기후테크 경진대회 참여기업 모집공고,(재)경기환경에너지진흥원,2026-07-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178208,2026-09-21 06:20
K-Startup,2026 Tech 기업 글로벌 IR 고도화 및 투자상담회,차세대융합기술연구원,2026-07-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178300,2026-09-21 06:20
K-Startup,2026년 경기도 지역성장 인재양성 체계(앵커사업) - 한양대학교 ERICA 캠퍼스혁신파크 기업 지원 사업 공고,한양대학교 ERICA,2026-07-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178478,2026-09-21 06:20
K-Startup,[킹고스프링] KINGO LIPS SPRINGBOARD PROGRAM 4기 모집공고,주식회사 킹고스프링,2026-07-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178467,2026-09-21 06:20
K-Startup,2026 김해형 액셀러레이팅 지원사업  Pre-IR 참가기업 모집,김해의생명산업진흥원,2026-07-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178362,2026-09-21 06:20
